date,city,pm25
2016-11-20,Berlin,17.112500190734863
2016-11-21,Berlin,27.362500190734863
2016-11-22,Berlin,29.34999942779541
2016-11-24,Berlin,11.649999618530273
2016-11-25,Berlin,15.945000171661377
2016-11-26,Berlin,6.325000047683716
2016-11-27,Berlin,4.0312498807907104
2016-11-28,Berlin,10.038888931274414
2016-11-29,Berlin,13.71999979019165
2016-11-30,Berlin,6.557142734527588
2016-12-01,Berlin,5.442857265472412
2016-12-02,Berlin,15.575000286102295
2016-12-03,Berlin,17.68333339691162
2016-12-04,Berlin,23.837499618530273
2016-12-05,Berlin,18.16666603088379
2016-12-06,Berlin,18.31818199157715
2016-12-09,Berlin,17.521428108215332
2016-12-11,Berlin,12.383333683013916
2016-12-12,Berlin,15.979999542236328
2016-12-13,Berlin,17.18461513519287
2016-12-14,Berlin,8.650000095367432
2016-12-15,Berlin,17.96818256378174
2016-12-16,Berlin,21.100000381469727
2016-12-17,Berlin,17.586363315582275
2016-12-18,Berlin,13.299999713897705
2016-12-19,Berlin,22.699999809265137
2016-12-20,Berlin,25.25
2017-01-04,Berlin,3.068750023841858
2017-01-05,Berlin,4.287500023841858
2017-02-17,Berlin,12.070588111877441
2017-02-18,Berlin,17.3125
2017-02-19,Berlin,15.287499904632568
2017-02-20,Berlin,5.491666793823242
2017-02-21,Berlin,7.650000095367432
2017-02-22,Berlin,7.4347827434539795
2017-02-23,Berlin,2.472916603088379
2017-02-24,Berlin,9.416666984558105
2017-02-25,Berlin,8.550000190734863
2017-02-26,Berlin,9.083333015441895
2017-02-27,Berlin,3.770833373069763
2017-02-28,Berlin,6.6541666984558105
2017-03-01,Berlin,6.164583444595337
2017-03-02,Berlin,9.193749904632568
2017-03-03,Berlin,12.514583110809326
2017-03-04,Berlin,9.354166507720947
2017-03-05,Berlin,12.599999904632568
2017-03-06,Berlin,8.997826099395752
2017-03-07,Berlin,15.175000190734863
2017-03-08,Berlin,12.039583206176758
2017-03-09,Berlin,5.446666717529297
2017-03-11,Berlin,20.410526275634766
2017-03-12,Berlin,23.833333015441895
2017-03-13,Berlin,22.274999618530273
2017-03-14,Berlin,12.78125
2017-03-15,Berlin,12.545833110809326
2017-03-16,Berlin,15.135416507720947
2017-03-17,Berlin,5.481250047683716
2017-03-18,Berlin,5.9354166984558105
2017-03-19,Berlin,7.583333253860474
2017-03-20,Berlin,7.7479166984558105
2017-03-21,Berlin,8.210416555404663
2017-03-22,Berlin,14.787500381469727
2017-03-23,Berlin,8.700000047683716
2017-03-26,Berlin,15.912499904632568
2017-03-27,Berlin,19.147916793823242
2017-03-28,Berlin,19.197463989257812
2017-03-29,Berlin,20.827082633972168
2017-03-30,Berlin,17.706249237060547
2017-03-31,Berlin,22.912500381469727
2017-04-01,Berlin,14.854166984558105
2017-04-02,Berlin,13.016666889190674
2017-04-03,Berlin,23.3125
2017-04-04,Berlin,19.483333587646484
2017-04-05,Berlin,5.3458333015441895
2017-04-06,Berlin,8.485416650772095
2017-04-07,Berlin,9.447916746139526
2017-04-08,Berlin,19.383333206176758
2017-04-09,Berlin,19.174999237060547
2017-04-10,Berlin,4.308333396911621
2017-04-11,Berlin,20.78125
2017-04-12,Berlin,4.570833444595337
2017-04-13,Berlin,5.910416603088379
2017-04-14,Berlin,17.710416316986084
2017-04-15,Berlin,8.356249809265137
2017-04-16,Berlin,6.4375
2017-04-17,Berlin,11.161110877990723
2017-04-18,Berlin,5.017391204833984
2017-04-19,Berlin,10.777083396911621
2017-04-20,Berlin,17.468749523162842
2017-04-21,Berlin,3.4312500953674316
2017-04-22,Berlin,3.9499999284744263
2017-04-23,Berlin,6.362499952316284
2017-04-24,Berlin,10.331250190734863
2017-04-25,Berlin,8.285416603088379
2017-04-26,Berlin,10.81041693687439
2017-04-27,Berlin,19.74375009536743
2017-04-28,Berlin,12.679545402526855
2017-05-01,Berlin,13.757499694824219
